population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,69,Singapore,1,Male,8,15-19 years,572,Eating disorders,1,Number,2018,913.9716909923624,1509.50959249495,565.1612131451072
1,All Population,5,Prevalence,69,Singapore,2,Female,8,15-19 years,572,Eating disorders,1,Number,2018,1631.412943580773,2527.975537512926,1060.178231920333
1,All Population,5,Prevalence,69,Singapore,1,Male,8,15-19 years,572,Eating disorders,1,Number,2019,911.7375290436244,1492.8369840140276,567.4707448734732
1,All Population,5,Prevalence,69,Singapore,2,Female,8,15-19 years,572,Eating disorders,1,Number,2019,1574.575828293123,2474.4419000768908,1024.515571876609
1,All Population,5,Prevalence,69,Singapore,1,Male,8,15-19 years,572,Eating disorders,1,Number,2020,875.5707397494798,1427.4889615055265,528.7392321259647
1,All Population,5,Prevalence,69,Singapore,2,Female,8,15-19 years,572,Eating disorders,1,Number,2020,1495.2737090482865,2278.9306814941674,983.868214712531
1,All Population,5,Prevalence,69,Singapore,1,Male,8,15-19 years,572,Eating disorders,1,Number,2021,829.9724481948072,1377.5740931714265,501.3068769674526
1,All Population,5,Prevalence,69,Singapore,2,Female,8,15-19 years,572,Eating disorders,1,Number,2021,1467.212824247097,2199.8103364778767,953.662038748292
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,1990,1062.4712600356268,1771.4585346030954,604.3784819283535
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,1990,2268.604129873156,3274.4921540574887,1465.321140607254
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,1991,1118.862749435065,1878.3878397261155,637.9844903318442
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,1991,2236.334861096137,3228.834821707081,1456.7329723649996
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,1992,1202.945314948257,2031.9422312123336,684.3658357566723
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,1992,2237.8654497412635,3198.0946110325717,1468.1014241176265
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,1993,1289.7522167179895,2169.171024709519,726.8147010003128
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,1993,2309.821348015005,3306.501641831416,1528.965993881316
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,1994,1363.9988709013485,2247.109485206672,763.6925372445247
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,1994,2449.770021490889,3510.440042611649,1595.7522005078445
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,1995,1394.355953947878,2310.697672539961,775.1542230340156
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,1995,2625.630020696977,3768.771607539332,1721.823237979796
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,1996,1396.1814905542562,2295.2495128101946,788.7313036112977
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,1996,2785.9536665022342,3964.0380495103386,1830.06163120999
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,1997,1339.795953716841,2205.2170873265177,773.4143000007173
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,1997,2914.0788462870723,4180.182788336891,1930.111442289145
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,1998,1281.790571909776,2092.345883390117,742.0635822365916
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,1998,2941.8843231288797,4221.226549976636,1955.982595522384
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,1999,1288.9208995211154,2109.4320248701542,746.1938331445886
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,1999,2950.0034373522585,4245.924527558569,1945.3684486906
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2000,1399.1185712855463,2322.219147431734,812.7698388762535
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2000,2974.1918711960857,4276.572078127963,1961.307391278144
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2001,1561.9907442042768,2579.766326840785,907.0983243355494
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2001,3001.994238061397,4309.91272990301,1986.391718958294
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2002,1663.8999060179144,2737.5200379413627,963.2437815845078
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2002,2969.998999757448,4249.316485018693,1979.904274560376
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2003,1670.7642695837037,2755.6968605379707,964.8317988731573
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2003,2900.4925255157696,4170.908196183927,1943.5116240782852
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2004,1659.7476925146418,2738.862322433407,956.5631902980448
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2004,2882.019559676532,4133.095617762259,1914.455804120226
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2005,1618.0103282820698,2712.319525020584,930.857343448123
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2005,2922.491456091383,4189.009607786263,1946.3834150087628
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2006,1563.9142079950143,2590.4201013066386,905.3678672082656
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2006,2974.750158495543,4238.302047473876,2002.482624826872
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2007,1584.5635610296852,2633.7917266098907,922.321229383264
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2007,3069.03889492748,4309.366454892664,2083.877720944401
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2008,1716.5688544480586,2879.250633089945,993.1122725063484
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2008,3247.9939470883405,4599.399702493884,2193.0632812186022
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2009,1860.0771232368727,3105.0383421001907,1047.6967022368456
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2009,3479.276986039208,5018.048543087778,2335.8439713674197
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2010,1998.0171849432836,3330.402410411449,1105.9897163273208
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2010,3764.3903966536673,5384.847696716228,2516.749136218541
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2011,2110.8818954980643,3525.504225051379,1178.311430003716
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2011,4103.790582746903,5822.651590784786,2745.7004229077065
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2012,2182.612933864786,3590.1613669090148,1233.6529581090977
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2012,4375.746836681527,6207.996970823991,2944.7069212235506
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2013,2158.1946928857387,3521.2879353283865,1225.5683494456357
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2013,4450.111399701532,6388.114167967056,2980.359286712721
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2014,2048.3392939051746,3347.891043524378,1163.9772681188358
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2014,4365.902786182232,6260.183422623551,2936.915809416937
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2015,1882.456751530372,3030.4004542624607,1067.0609848639958
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2015,4143.026761209489,5950.350320266358,2753.007042274
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2016,1697.080795237203,2762.1643081981683,976.2749814469836
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2016,3836.526787976612,5538.605618414596,2572.4564492249906
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2017,1496.4526434190764,2445.2824323005107,865.3316523275258
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2017,3483.0136191479983,5049.760001270433,2362.163785861236
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2018,1338.7931220595271,2179.0836513890004,770.9343679336062
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2018,3152.1525738644377,4599.381086428668,2151.175936582438
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2019,1231.2643409862826,2032.3876453728356,708.8510284747069
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2019,2866.317179346364,4139.191520993779,1955.4118036179796
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2020,1178.1790512255443,1946.0439468460045,678.2526163661723
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2020,2635.117779553072,3725.9495004801465,1821.912530703072
1,All Population,5,Prevalence,69,Singapore,1,Male,9,20-24 years,572,Eating disorders,1,Number,2021,1209.2429866283885,1990.425035536187,705.7727663659806
1,All Population,5,Prevalence,69,Singapore,2,Female,9,20-24 years,572,Eating disorders,1,Number,2021,2539.499591630591,3634.848139750431,1680.68115785093
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,1990,1131.4682710682116,1752.249802369111,724.8227488947152
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,1990,1966.6657079294,2811.2738373007533,1298.6065347387585
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,1991,1174.2135905067971,1780.3295985532104,748.4455237460306
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,1991,2108.50918190434,2976.768898332176,1408.2451024312836
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,1992,1214.1521226991497,1860.8486280082984,772.9322258909935
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,1992,2260.126734298302,3179.78518916584,1522.666467975582
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,1993,1254.0569808620626,1941.5358014453443,800.949990514022
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,1993,2359.9589696288804,3314.657509978726,1590.2819169459965
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,1994,1296.5384540758753,2016.1943227923327,824.4951119920335
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,1994,2425.4970763428787,3434.668528428773,1650.1967158601983
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,1995,1364.5073386291726,2099.424995629116,858.3223877591477
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,1995,2466.200718398246,3526.493075119959,1685.4824172094818
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,1996,1524.801906548115,2351.1022890901395,977.0158887572118
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,1996,2502.726252058096,3511.3298923604416,1716.620231116623
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,1997,1728.091542061253,2641.065167980548,1111.9392800608225
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,1997,2617.735755049457,3658.475251496677,1813.327935200471
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,1998,1948.0210297826025,2991.259659065935,1256.4618217374173
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,1998,2882.023531679639,4034.107554186639,2031.4644866450933
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,1999,1976.4874420806868,3010.574387245865,1286.7677682587605
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,1999,3166.8415867655003,4489.650016781356,2231.3511692352663
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2000,1964.570062194207,2995.944854691768,1277.5929718862856
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2000,3431.728970782897,4902.251704854913,2418.010891366668
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2001,1868.0103391270304,2829.237531993892,1217.5440234649027
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2001,3583.138173866503,5082.59813144488,2507.292504637258
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2002,1673.6739896902468,2539.6348350882663,1080.8902990304096
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2002,3572.2151857008903,5049.044565303622,2496.3777693440934
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2003,1473.651109363597,2228.9832396248576,949.1420023379994
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2003,3369.84944174016,4780.177657908307,2328.704607249021
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2004,1526.9011538080492,2327.48883220872,979.3781785054877
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2004,3373.577519457455,4793.947477531901,2307.248806677547
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2005,1735.345184938541,2673.3761653828315,1106.4958930186838
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2005,3471.3369228014667,4981.368768990802,2354.7536542412663
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2006,2040.5863495816805,3103.692708971485,1304.5516847674962
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2006,3574.503290037944,5078.131872547611,2452.8734794537286
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2007,2379.66491137817,3597.550555609137,1520.9421407530822
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2007,3687.442948303688,5242.350185520865,2541.4081563046366
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2008,2722.240897472745,4096.670946088275,1724.854170178206
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2008,3849.60420039728,5497.904146486759,2682.0824232531377
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2009,2759.4713797294667,4152.583133418179,1755.6728841482673
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2009,3917.3011773232342,5626.00312589571,2716.471978366637
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2010,2604.08499000164,3991.337764465549,1647.8859942327813
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2010,3944.26684286557,5636.924766997321,2739.3417588264565
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2011,2393.146182373082,3669.453354074254,1515.4138360568672
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2011,3924.390623006243,5550.975282131692,2722.4927367594337
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2012,2289.488073229986,3481.366245038329,1442.4116485453687
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2012,3893.1972304264978,5501.383138598022,2694.7513515740657
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2013,2288.855235308896,3482.32866307828,1436.3121555126106
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2013,3867.983184666168,5463.983455935913,2667.659744836339
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2014,2346.5385676790293,3540.3848178807457,1467.8574671627753
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2014,3931.564065428351,5545.099888583905,2680.652616678098
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2015,2408.573712133892,3626.2344701064458,1519.7085423873746
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2015,4103.149549730437,5837.729380246712,2757.836285719947
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2016,2451.375428373609,3684.760276911181,1553.9262327640522
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2016,4357.542260789671,6184.930771423485,2955.202934102371
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2017,2382.9080119233618,3584.094088816849,1517.531552600112
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2017,4542.271262234134,6461.70772156664,3107.8631808813657
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2018,2261.9318185762486,3461.253266678577,1451.2231255463068
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2018,4590.874375740811,6526.3243817258,3128.664544913712
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2019,2091.908171516285,3195.4126599598703,1341.0099756818158
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2019,4448.11578439463,6316.045299400052,3053.421985144495
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2020,1878.6032498305888,2855.9458825642505,1189.9073407782653
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2020,4107.167912228787,5776.882108120508,2829.3339117363835
1,All Population,5,Prevalence,69,Singapore,1,Male,10,25-29 years,572,Eating disorders,1,Number,2021,1691.267947856013,2603.727746788757,1055.2114041242214
1,All Population,5,Prevalence,69,Singapore,2,Female,10,25-29 years,572,Eating disorders,1,Number,2021,3751.98817822474,5275.930003813597,2560.4974438779964
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,1990,1031.97720150306,1562.7005854552624,667.8824807099638
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,1990,1475.776414595293,2048.147600146048,1039.401413582748
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,1991,1102.3221455703492,1664.4170952316435,721.9259041871208
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,1991,1527.1624532664575,2102.989574529511,1088.6454245719117
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,1992,1155.4099481778774,1706.7656086658058,756.8433254357883
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,1992,1573.229448821396,2149.0232906324286,1123.486176945963
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,1993,1196.5472624946503,1768.2507089207554,782.7595602103054
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,1993,1614.133559347575,2184.7070954997344,1155.9045775331042
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,1994,1249.141276088041,1835.8683598042728,815.7653547315351
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,1994,1672.8093983913782,2251.159472006707,1198.0992840910303
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,1995,1282.6866978042713,1884.3727639198469,834.8920616482029
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,1995,1731.5501242396936,2336.987318045896,1230.2430852542643
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,1996,1363.362104784744,2014.7027477542304,896.588488762593
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,1996,1835.7325176105128,2492.0664451461644,1322.8794334593176
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,1997,1430.4760495776047,2126.0195870464704,951.389509758162
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,1997,1933.86567594217,2612.7881702849627,1398.5777548616604
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,1998,1512.976084903955,2253.35727058984,1008.6117947201216
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,1998,2007.2859788949784,2731.852890996265,1451.823333474415
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,1999,1500.6613429384824,2234.189587457553,995.5779449698118
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,1999,2021.8765861955771,2781.6860995412835,1463.9190497644486
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2000,1547.3298255369386,2342.166500014245,1020.4414555677675
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2000,2028.416543310508,2825.399454062338,1469.5978229058228
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2001,1678.5463991697316,2485.09171022034,1116.6901787852612
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2001,2043.835398375324,2821.6511734313644,1485.027301953593
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2002,1805.262242689804,2683.0175092976574,1197.9259724167007
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2002,2064.549837839932,2838.512497048892,1496.2475775843263
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2003,1812.153678223504,2695.7352780652445,1197.942658711609
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2003,2099.147609789277,2859.130043372424,1529.0114021876598
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2004,1815.5423836290504,2689.789255279908,1189.8250812448557
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2004,2187.14549508178,2989.8693646026463,1599.6503536018126
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2005,1782.8545803606917,2616.98065075403,1156.8205653212651
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2005,2283.511019048246,3147.2400630545158,1662.224951890982
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2006,1722.534516342032,2531.764330871992,1122.2449703959865
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2006,2392.439900836824,3279.3172683346997,1752.051386258665
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2007,1701.7016697585166,2478.9590397861784,1117.9791465472613
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2007,2561.5392697053594,3457.2399885512496,1871.68773358194
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2008,1778.9438760379244,2558.752332518052,1178.861125870508
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2008,2773.6345344295173,3771.2458613360914,2034.328180608479
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2009,2018.137364826544,2920.154300180025,1343.4530206032546
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2009,3059.4291625557794,4199.419912511348,2222.644307839017
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2010,2369.505296256359,3437.893146418409,1557.2264308084427
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2010,3326.78851341568,4582.447055234712,2400.0917330437283
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2011,2765.1221146629096,3998.536805402635,1819.6791801195404
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2011,3516.944133953077,4883.964732255507,2546.4359079012456
1,All Population,5,Prevalence,69,Singapore,1,Male,11,30-34 years,572,Eating disorders,1,Number,2012,3103.3567495091884,4464.610828825204,2051.879507196892
1,All Population,5,Prevalence,69,Singapore,2,Female,11,30-34 years,572,Eating disorders,1,Number,2012,3613.399335952988,5038.623341885552,2632.985943174187
